activity_identifier,title,title_lang,description,description_lang,activity_status,activity_scope,default_currency,humanitarian,hierarchy,last_updated_datetime,xml_lang,reporting_org_ref,reporting_org_name,reporting_org_name_lang,reporting_org_type,reporting_org_secondary_reporter,planned_start_date,actual_start_date,planned_end_date,actual_end_date,recipient_country_code,recipient_country_percentage,recipient_country_name,recipient_country_lang,recipient_region_code,recipient_region_percentage,recipient_region_name,recipient_region_lang,collaboration_type,default_flow_type,default_finance_type,default_aid_type,default_tied_status,conditions_attached
XM-DAC-46008-cfa011827,"Programa de Infraestructura, Desarrollo Económico y Socioambiental del Municipio de Itapipoca",,"El PRODESA considera una inversión total de USD 62,5 MM, siendo el aporte de contrapartida equivalente a USD 12,5 MM (20,0%). El objetivo del Programa es mejorar la infraestructura de saneamiento básico, la movilidad urbana, los espacios públicos, la educación, la salud y la asistencia social, además de fortalecer la gestión ambiental, la mitigación de gases de efecto invernadero y resiliencia a eventos climáticos adversos y la inclusión social, contribuyendo para el desarrollo económico y socioambiental del Municipio de Itapipoca. En este sentido, el Programa se estructuró en tres componentes, incluyendo: (i) obras< (ii) gestión del Programa< y (iii) otros gastos (comisión de financiamiento y gastos de evaluación).  ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa012093,Programa de Realojo del Asentamiento Kennedy,,"El Programa comprende la construcción de aproximadamente 500 viviendas para 2.000 habitantes que actualmente habitan el asentamiento Kennedy, ubicado en el Departamento de Maldonado. Los proyectos incluidos en este financiamiento cuentan con estudios para la construcción de las viviendas y para la provisión de servicios públicos. Como producto de la evaluación el Programa se estructura con los siguientes 3 componentes: (i) Obras de servicios básicos y viviendas< (ii) Gestión del Programa< y (iii) Gastos del Programa ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,UY,,,,,,,,,,421,,,
XM-DAC-46008-cfa008741,Programa Nueva Infraestructura Educativa,,"Los recursos estarán destinados a financiar los siguientes rubros: 1. Costos directos de construcción de la infra. educativa, que incluyen costos de adaptación de los terrenos< 2. Fiscalización externa de las obras< 3. Equipamiento y mobiliario escolar< 4.Implementación de la gestión ambiental y social y< 5. auditoriía externa del programa. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa011456,Plan de Transformación y Mejora integral del INADEH,,"El Proyecto será ejecutado por medio de los siguientes cuatro componentes:   1) Fortalecimiento académico: Incluye las acciones orientadas a mejorar la calidad y pertinencia de la oferta académica del Inadeh, en línea con las necesidades del sector productivo de Panamá. Incluye además la formación continua y actualización de instructores y evaluadores y el fortalecimiento del rol del Inadeh como órgano rector de la formación profesional, entre otros aspectos. Este componente será ejecutado por una entidad internacional especializada en formación profesional.  2) Fortalecimiento institucional: Comprende la implementación de un nuevo modelo de gestión en los centros formativos del Inadeh y la capacitación a los directivos y personal administrativo. Este componente será ejecutado por una entidad internacional especializada en la gestión de proyectos de formación profesional.   3) Infraestructura y equipamiento: Comprende el diseño, demolición, construcción parcial y el equipamiento de nuevas edificaciones en el Centro Tocumen. Asimismo, abarca la rehabilitación y/o construcción y el equipamiento de otros centros formativos del Inadeh a nivel regional.   4) Gerencia de Proyecto: Incluye la entidad especializada encargada de apoyar la ejecución del Proyecto, la supervisión técnica a la ejecución del Proyecto y la auditoría externa",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PA,,,,,,,,,,421,,,
XM-DAC-46008-cfa012334,Programa Integral de Desarrollo Productivo y Social,,"El Programa en la provincia del Guayas consta de tres componentes. El primero, de inversión, incluye una cartera fija de proyectos de riego que beneficiarán 4.820 hectáreas y 121 mil personas, además de una cartera flexible con proyectos multisectoriales a definir en 12 meses. El segundo componente cubre estudios, fiscalización y apoyo en la ejecución de obras, compra de terrenos y gestión de reasentamientos. El tercero fortalece la gobernanza del GADPG mediante la creación de una Unidad Ejecutora, desarrollo de modelos productivos, fortalecimiento comunitario con enfoque de diversidad y género, y evaluación de la gestión y resultados.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa010061,Proyecto Implementación del Plan de Manejo Integral de la Cuenca del Río Luján - Etapa I,,"La provincia de Buenos Aires (PBA) ha dividido la implementación del Plan Maestro del Río Luján (PMRL) en dos etapas, de las cuales el presente Proyecto constituye la primera. El Proyecto contempla medidas estructurales, tales como obras y estudios destinados al incremento de la capacidad de conducción del cauce, mediante el aumento de su sección y la ampliación de puentes en varios tramos de la parte baja y media de la cuenca< y medidas no estructurales como el desarrollo de un sistema de alerta temprana, acciones de ordenamiento territorial y de fortalecimiento institucional. El Proyecto está compuesto por los siguientes componentes: (i) Estudios de ingeniería y otros< (ii) Obras de conducción - ampliación del cauce< (iii) Obras de reemplazo y ampliación de puentes< (iv) Aspectos ambientales y de ordenamiento del territorio< (v) Sistema de alerta temprana< (vi) Fortalecimiento, supervisión y auditoría< y (vii) Costos de financiamiento. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003683,BANCO PARA EL FOMENTO A INCIATIVAS ECONOMICAS S.A. - BANCO FIE S.A.,,Línea de crédito revolvente no comprometida por USD 20.000.000.,,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003580,Banco de Desarrollo Productivo S.A.M.,,Línea de crédito revolvente no comprometida por un monto de USD 20.000.000.,,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa009759,Programa de Presas,,"El Programa fue diseñado con el objeto de reducir estructuralmente la pobreza rural, expandiendo la superficie bajo riego de pequeños agricultores, considerando los efectos negativos del cambio climático en los sistemas hidrológicos andinos. Asimismo, beneficia a comunidades con altos índices de pobreza que dependen críticamente de la agricultura para su nutrición e ingreso, en las cuales el porcentaje de mujeres, niños y ancianos es elevado. El Programa pretende igualmente retener población económicamente activa con fuertes incentivos para emigrar en busca de oportunidades de empleo e ingreso. El Programa financiará los siguientes componentes: (i) Ingeniería y construcción de obras de embalse, y sistemas principales de conducción y distribución de sistemas de riego< (ii) Manejo y conservación de las fuentes de agua< (iii) Reforzamiento de los equipos técnicos y de los regantes< (iv) Creación y reforzamiento de equipos profesionales para la operación y mantenimiento de las obras de embalse< (v) Fortalecimiento de la Unidad Técnica de Presas (UTP)< y (vi) Gastos de gerenciamiento y administración. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011906,Programa de Saneamiento e Infraestructura Urbana de Juazeiro do Norte/CE,,"El Programa atiende problemáticas sectoriales priorizadas por el Municipio, mejorando la conectividad, integración, condiciones ambientales y acceso a servicios de calidad a partir del fortalecimiento de centralidades urbanas multifuncionales. El Programa prevé la ejecuón de obras que incluyen drenaje urbano, gestión de residuos sólidos, equipamientos urbanos, pavimentación y movilidad urbana como así también estudios de preinversión y complementarios y fortalecimeinto institucional. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa010209,"Proyecto Construcción de Planta Potabilizadora en los Partidos de La Plata, Berisso y Ensenada",,"El Proyecto permitirá atender la demanda de agua potable y contribuirá en la mejora de la calidad y continuidad del servicio. La construcción de la nueva planta de potabilización, cuyo caudal de diseño es de 10.000 m3/hora, implicará la instalación de una estación de bombeo de agua cruda y su línea de conducción, así como las cisternas y conducciones de distribución del agua tratada. Además, el Proyecto contempla acciones para la reducción del índice de agua no contabilizada y el fortalecimiento del operador del sistema. Considerando la evaluación efectuada, el Proyecto se estructuró con los siguientes componentes: (i) Obras< (ii) Estudios de diagnóstico< (iii) Concientización y sensibilización< (iv) Reducción de pérdidas< (v) Gestión, auditoría e inspección< y (vi) Costos de financiamiento ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa009272,Construccion de la Carretera Doble Via Santa Cruz - Warnes,,"El Proyecto se estructura en 2 componentes: (i) Construcción de la Carretera Doble Vía Santa Cruz - Warnes (Lado Este), que incluye: (a) la obra civil (construcción y pavimentación del tramo entre Santa Cruz y Warnes y el acceso al aeropuerto de Viru Viru, además de viaductos y obras de arte mayor para mejorar la conectividad de la vía)< (b) supervisión técnica, ambiental y social< (c) fiscalización< (d) presupuesto ambiental (ejecución de los Programa de Prevención y Mitigación - Plan de Aplicación y Seguimiento Ambiental)< (e) Programa de Reposición de Pérdidas< (f) medidas complementarias de seguridad vial< y (g) imprevistos< (ii) Gestión del financiamiento, que incluye: (a) auditoría externa< (b) comisión de financiamiento de CAF< y (c ) gastos de evaluación de la operación",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011790,Programa de apoyo al sistema vial Argentino II,,"CAF pone a disposición de la República Argentina recursos de apoyo presupuestario y rápido desembolso, bajo la modalidad de un préstamo de Enfoque Sectorial Amplio (SWAp), para el reconocimiento de inversiones y gastos en el sector vial nacional, incluyendo erogaciones en conservación vial y en ampliación de capacidad mediante el establecimiento de corredores y duplicación de carriles.  Mediante este reconocimiento de inversiones y gastos realizados con recursos propios, se continúa contribuyendo a alcanzar una infraestructura vial de calidad y valor patrimonial, con fluidez, confiabilidad, confort y seguridad en la circulación.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003406,"Corporación Interamericana para el Financiamiento de Infraestructura, S.A.",,"Línea de Crédito Revolvente No Comprometida por un monto de USD $20.000.000,00 Financia proyectos  de infraestructura y energía en America Latina y el Caribe.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,,,,,498,,,,,,421,,,
XM-DAC-46008-cfa011061,PPP Circuito Vial 1,,"Diseño, construcción, financiación, y mantenimiento de 257,9 Km de rutas y puentes, conecta varios departamentos, asegurando la calidad y servicio de la infraestructura sin riesgo de demanda. Se desarrolla bajo un contrato de Participación Público-Privada con una concesión de 20 años hasta el 2039, otorgada por  el Ministerio de Transporte y Obras Públicas del Uruguay. Se culminó la construcción de las obras y está en la etapa de operación recibiendo los Pagos por Disponibilidad del Concendente.039, otorgada por  el Ministerio de Transporte y Obras Públicas del Uruguay.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,UY,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003492,BANCO DE GUAYAQUIL S.A.,,Línea de crédito revolvente no comprometida por un monto de USD 50.000.000.,,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa012056,Proyecto Instituto Técnico Superior Especializado - ITSE Fase II,,"""El Proyecto Implementación del Instituto Técnico Superior Especializado – ITSE, Fase II constituye la segunda fase de implementación del plan integral para la puesta en marcha del primer instituto nacional de educación técnica de tercer nivel en Panamá. Esta segunda fase del Proyecto incluirá inversiones dirigidas a la consolidación del modelo académico, institucional y de gobernanza del ITSE, así como a infraestructura complementaria y equipamiento para lograr la implementación completa del Instituto.  El Proyecto se ejecutará a través de seis (6) componentes:  i)\tFortalecimiento Académico, institucional y gobernanza: se refiere a todas las actividades requeridas para la consolidación académica del ITSE, lo que incluye, entre otros: la actualización y ampliación de la oferta académica en todas las modalidades formativas y la implementación de todo lo previsto en las políticas curriculares y de docencia< las actividades previstas en las políticas de innovación e investigación a diseñar< y las estrategias de vinculación con el entorno, incluida la vinculación con otras instituciones del sistema educativo y con empresarios y sector productivo. En lo referente al fortalecimiento institucional y de la gobernanza, este comprende la consolidación de la estructura de gobernanza del Instituto, así como de todos los componentes de su modelo de gestión. Esto incluye, entre otros: el desarrollo normativo y la implementación de todos los estamentos para la gestión y participación política e institucional< el desarrollo de políticas, procesos y procedimientos en los ámbitos académico (incluidas todas las relativas a los docentes y los estudiantes), administrativo y financiero< y la definición de indicadores institucionales con las correspondientes estrategias para su monitoreo y evaluación.  ii)\tMobiliario y equipamiento tecnológico: comprende la definición, adquisición e instalación del mobiliario, equipamientos materiales educativos y/o softwares que hacen parte de los ambientes de aprendizaje necesarios para dotar los laboratorios, talleres, aulas y oficinas de todas las escuelas del Instituto, de acuerdo con las necesidades de actualización y ampliación de la oferta académica a realizar.  iii)\tInfraestructura complementaria: comprende: estudios, diseños y construcción de nuevas edificaciones en el ITSE y de adecuaciones menores a las edificaciones existentes, para ampliar los servicios de bienestar estudiantil y docente y la articulación con empresas.  iv)\tGerencia de Proyecto: apoyo administrativo y técnico a la unidad ejecutora para la ejecución de cada uno de los componentes.  v)\tOtros: Corresponden a recursos para la auditoría externa y la evaluación de impacto.  vi)\tImprevistos.""",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PA,,,,,,,,,,421,,,
