activity_identifier,transaction_ref,transaction_type,transaction_date,value,currency,value_date,description,provider_org_ref,provider_org_name,provider_org_type,receiver_org_ref,receiver_org_name,receiver_org_type,receiver_org_activity_id,disbursement_channel,flow_type,finance_type,aid_type,tied_status,humanitarian,recipient_region
XM-DAC-928-AR-2022-23-13.003.AM01.ARG02,,2,2022-01-01,9982.0000000000,USD,2022-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2022-23-13.003.AM01.ARG02,,11,2022-01-01,9982.3000,USD,2022-01-01,,,WHO Contingency Fund for Emergencies,,XM-DAC-928,World Health Organization,40,,,40,,1,,true,
XM-DAC-928-AR-2022-23-13.003.AM01.ARG02,,4,2023-12-31,9982.3000,USD,2023-12-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,true,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,2,2022-01-01,20233.0000000000,USD,2022-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,11,2022-01-01,422.9796,USD,2022-01-01,,,PIP Framework Contributors,,XM-DAC-928,World Health Organization,40,,,10,,4,,,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,11,2022-01-01,17927.4414,USD,2022-01-01,,,PIP Framework Contributors,,XM-DAC-928,World Health Organization,40,,,30,,4,,,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,11,2022-01-01,3720.3726,USD,2022-01-01,,,PIP Framework Contributors,,XM-DAC-928,World Health Organization,40,,,35,,4,,,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,11,2022-01-01,-1837.7929,USD,2022-01-01,,,PIP Framework Contributors,,XM-DAC-928,World Health Organization,40,,,40,,4,,,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,4,2023-12-31,14955.0000,USD,2023-12-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,4,2023-12-31,17.5000,USD,2023-12-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,3,2023-12-31,601.9000,USD,2023-12-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,4,,,
XM-DAC-928-AR-2022-23-14.003.AM01.ARG01,,4,2023-12-31,4658.6000,USD,2023-12-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,2,2024-01-01,338159.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,11,2024-01-01,114231.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,11,2024-01-01,44157.0000,USD,2024-01-01,,,European Commission,,XM-DAC-928,World Health Organization,40,,,30,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,11,2024-01-01,44725.8000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,40,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,46221.6000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,19887.8000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,44.6000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,348.0000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,-13.9800,USD,2025-03-31,Medical Supplies and Materials,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,58637.7000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,18894.2000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,3,2025-03-31,638.0000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,3,2025-03-31,28.0000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,3652.8000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG01,,4,2025-03-31,1651.4000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,2,2024-01-01,474750.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,115952.0000,USD,2024-01-01,,,Switzerland,,XM-DAC-928,World Health Organization,40,,,10,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,81056.0000,USD,2024-01-01,,,Norway,,XM-DAC-928,World Health Organization,40,,,10,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,25000.0000,USD,2024-01-01,,,Netherlands,,XM-DAC-928,World Health Organization,40,,,10,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,328402.4000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,2815.0000,USD,2024-01-01,,,Canada,,XM-DAC-928,World Health Organization,40,,,10,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,46674.8000,USD,2024-01-01,,XM-DAC-41110,Joint United Nations Programme on HIV/AIDS (UNAIDS),40,XM-DAC-928,World Health Organization,40,,,10,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,42056.7000,USD,2024-01-01,,US-GOV-1,United States Agency for International Development (USAID),10,XM-DAC-928,World Health Organization,40,,,10,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,25000.0000,USD,2024-01-01,,,Fondation d&apos;Harcourt,,XM-DAC-928,World Health Organization,40,,,30,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,11,2024-01-01,20900.0000,USD,2024-01-01,,,St.Jude Children?s Research Hospital,,XM-DAC-928,World Health Organization,40,,,30,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,58539.1000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,149906.6000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,97720.5000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,236.9000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,240.3000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,718.1000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,-2019.0600,USD,2025-03-31,Medical Supplies and Materials,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,14800.2000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,31203.3000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,28060.5000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,3,2025-03-31,44.6000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,3,2025-03-31,1810.2000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,3,2025-03-31,8099.6000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,10441.8000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,7431.9000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG02,,4,2025-03-31,19782.3000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,2,2024-01-01,198917.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,11,2024-01-01,134870.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,11,2024-01-01,19928.0000,USD,2024-01-01,,US-USAGOV,United States Department of State (USDOS),10,XM-DAC-928,World Health Organization,40,,,10,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,11,2024-01-01,11523.0000,USD,2024-01-01,,,European Commission,,XM-DAC-928,World Health Organization,40,,,30,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,9700.7000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,18869.8000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,66670.6000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,70.5000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,54.8000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,295.4000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,-762.8500,USD,2025-03-31,Medical Supplies and Materials,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,3,2025-03-31,1525.7000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,4,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,5765.6000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG03,,4,2025-03-31,1767.3000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG04,,2,2024-01-01,119350.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG05,,2,2024-01-01,59675.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG05,,11,2024-01-01,34362.1000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG05,,11,2024-01-01,37000.0000,USD,2024-01-01,,,European Commission,,XM-DAC-928,World Health Organization,40,,,30,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG05,,4,2025-03-31,14647.2000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG05,,4,2025-03-31,27868.7000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.001.AM01.ARG05,,4,2025-03-31,13911.9000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.002.AM01.ARG01,,2,2024-01-01,28511.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.002.AM01.ARG02,,2,2024-01-01,26522.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.002.AM01.ARG02,,11,2024-01-01,27823.7000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.002.AM01.ARG02,,4,2025-03-31,27823.7000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.002.AM01.ARG03,,2,2024-01-01,14587.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.002.AM01.ARG03,,11,2024-01-01,8741.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.002.AM01.ARG03,,4,2025-03-31,8740.6000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG01,,2,2024-01-01,35805.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG01,,11,2024-01-01,259389.6000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG01,,4,2025-03-31,8296.3000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG01,,4,2025-03-31,5033.6000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG02,,2,2024-01-01,65642.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG02,,11,2024-01-01,5979.3000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG02,,4,2025-03-31,5915.8000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG03,,2,2024-01-01,81556.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG03,,11,2024-01-01,11725.4000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG03,,4,2025-03-31,10635.4000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG04,,2,2024-01-01,11935.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,,2,2024-01-01,87524.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,,11,2024-01-01,517.6000,USD,2024-01-01,,,Luxembourg,,XM-DAC-928,World Health Organization,40,,,10,,2,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,,11,2024-01-01,5641.3000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,,4,2025-03-31,2200.0000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,,4,2025-03-31,4.5000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,,4,2025-03-31,13.6000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,,3,2025-03-31,504.1000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,2,,,
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,,4,2025-03-31,1922.4000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,,2,2024-01-01,145873.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,,11,2024-01-01,5923.9000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,,4,2025-03-31,880.0000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,,4,2025-03-31,-15.3500,USD,2025-03-31,Medical Supplies and Materials,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,,3,2025-03-31,90.8000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,,4,2025-03-31,4968.5000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,,2,2024-01-01,173058.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,,11,2024-01-01,20000.0000,USD,2024-01-01,,,Germany,,XM-DAC-928,World Health Organization,40,,,10,,2,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,,11,2024-01-01,13141.5000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,,4,2025-03-31,19977.1000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,,4,2025-03-31,6893.8000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,,4,2025-03-31,20.8000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG03,,2,2024-01-01,104763.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG03,,11,2024-01-01,6436.6000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-02.001.AM01.ARG03,,4,2025-03-31,3567.9000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG01,,2,2024-01-01,116698.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG02,,2,2024-01-01,214167.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG02,,11,2024-01-01,4562.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG02,,11,2024-01-01,22362.6000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,40,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG02,,4,2025-03-31,4557.0000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG02,,4,2025-03-31,22362.6000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,,2,2024-01-01,59675.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,,11,2024-01-01,11497.8000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,,4,2025-03-31,3590.7000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,,4,2025-03-31,274.2000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,,3,2025-03-31,3938.8000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,1,,,
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,,4,2025-03-31,2986.1000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.003.AM01.ARG01,,2,2024-01-01,110067.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-02.003.AM01.ARG01,,11,2024-01-01,4358.2000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-02.003.AM01.ARG01,,4,2025-03-31,4180.0000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.003.AM01.ARG01,,4,2025-03-31,56.4000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-02.003.AM01.ARG02,,2,2024-01-01,68958.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
